ContextTokens,GeneratedTokens,start_timestamp_ms
408,98,1373714
1082,386,1373933
401,90,1374321
398,108,1374505
411,88,1374977
181,121,1375003
1017,405,1375200
389,88,1375227
395,111,1375352
994,433,1375404
2319,72,1375448
4122,52,1375485
1040,400,1375849
1041,391,1375850
1112,94,1376157
397,122,1376159
237,14,1376608
1019,386,1376620
408,97,1376853
4095,56,1376986
1238,400,1377020
2496,49,1377141
379,81,1377385
4088,70,1377429
388,101,1377530
1318,242,1377887
993,401,1378235
988,417,1378366
2050,36,1378639
448,86,1378954
2055,84,1378955
392,42,1378971
369,60,1379086
1040,35,1379315
401,97,1379349
424,200,1379357
1018,375,1379380
13,124,1379616
1313,210,1379691
394,139,1379951
1673,83,1380176
4078,46,1380225
1001,432,1380599
1084,396,1380661
1170,43,1380772
390,89,1381023
1046,429,1381056
4085,36,1381062
4075,49,1381098
4074,55,1381261
386,77,1381323
1087,429,1381394
1042,568,1381418
375,107,1381496
4143,74,1381682
4105,132,1382033
390,94,1382083
430,95,1382181
400,127,1382436
385,75,1382653
1342,58,1382831
4085,52,1382935
1047,443,1383025
410,118,1383160
1101,385,1383986
1741,73,1384297
397,111,1384509
398,93,1384578
1458,59,1384644
2613,85,1384709
412,81,1384801
1988,86,1384829
375,96,1385011
448,95,1385131
4081,30,1385175
304,18,1385339
1321,234,1385752
1311,219,1385906
1185,523,1386230
387,74,1386640
3145,25,1386789
4096,54,1387152
1064,429,1387209
1024,77,1387378
4075,38,1387569
1117,390,1387771
445,90,1387871
394,86,1388232
1013,477,1388241
4090,97,1388242
1999,63,1388243
385,74,1388325
1421,75,1388979
1313,200,1389078
4082,104,1389879
4080,38,1389899
979,396,1389920
4079,37,1390017
382,83,1390232
4091,33,1390275
411,120,1390375
1137,383,1390698
1057,434,1390719
440,95,1390805
404,115,1390875
4093,59,1391011
997,517,1391030
203,162,1391051
422,139,1391157
410,86,1391412
1328,60,1391549
1159,414,1391632
1196,418,1391636
1017,405,1391876
310,18,1392022
4089,57,1392282
1008,414,1392308
4082,98,1392480
1039,397,1392507
4077,51,1392820
379,68,1392844
1436,50,1392989
1021,391,1393075
1009,442,1393134
4088,218,1393230
383,91,1393368
984,396,1393465
1046,429,1393690
383,67,1393738
1054,399,1393761
386,74,1393992
4084,61,1394094
390,95,1394279
381,51,1394305
4076,35,1394446
419,97,1394473
1495,124,1394500
161,223,1394679
434,82,1394827
2584,163,1395013
4082,154,1395293
399,109,1395382
411,100,1395504
1079,391,1395540
1000,544,1395547
1177,413,1395634
1064,383,1395706
388,103,1395761
2467,69,1395787
181,130,1395854
1031,600,1395989
1194,598,1396382
307,18,1396581
4086,59,1396665
1285,95,1397024
1019,396,1397044
402,99,1397051
3102,77,1397064
1054,393,1397324
1097,427,1397441
1160,74,1397541
4086,53,1397645
1020,405,1398401
1116,436,1398548
1008,414,1398653
2584,137,1398724
399,89,1398791
1319,129,1398796
397,105,1398828
1081,385,1398944
4072,37,1398948
4087,28,1398987
1315,205,1399067
1313,142,1399312
2584,143,1399581
4108,47,1399683
163,205,1399688
1064,96,1399784
165,173,1399804
4075,31,1400016
996,418,1400020
4088,33,1400675
1002,391,1400924
1019,408,1400928
1100,128,1401159
4076,48,1401299
408,80,1401356
405,85,1401489
1047,383,1401656
1111,391,1402035
1447,84,1402046
4078,75,1402133
4109,63,1402426
372,45,1402475
372,65,1402728
1196,378,1402795
377,52,1403049
4085,27,1403124
4110,77,1403158
431,87,1403198
408,106,1403359
1041,390,1403469
448,121,1403469
387,84,1403564
977,540,1403675
1354,155,1403827
417,108,1403828
212,217,1404020
405,149,1404104
1059,373,1404565
407,73,1404586
393,100,1404597
1724,107,1404621
1109,435,1404795
8,188,1404812
4081,49,1405193
426,108,1405426
4084,57,1405733
394,92,1406211
4094,72,1406361
4093,62,1406554
406,96,1406749
1101,385,1407178
2501,66,1407270
2238,81,1407361
388,100,1407539
390,95,1407661
1959,31,1407703
1662,93,1407725
4111,66,1407907
1025,431,1407942
396,138,1407960
1040,433,1407972
420,107,1408089
2343,43,1408254
120,12,1408627
391,98,1408682
1027,56,1408887
404,105,1409078
788,52,1409202
1971,109,1409430
402,95,1409570
977,396,1409910
379,83,1410066
1316,144,1410346
372,60,1410721
401,100,1410857
402,101,1411031
299,18,1411077
410,128,1411106
1073,623,1411363
1037,430,1411376
2647,85,1411574
379,48,1411593
1048,414,1411600
370,61,1411829
403,108,1411896
377,91,1411917
873,87,1412465
382,72,1412500
1645,41,1412523
4074,52,1412723
411,25,1413453
1380,88,1413594
1077,375,1413654
181,108,1413914
319,18,1413950
1016,442,1413968
405,106,1414021
4082,37,1414028
1001,372,1414089
4071,84,1414489
402,96,1414626
988,383,1414687
1399,79,1414791
4088,27,1415047
1080,81,1415106
1566,57,1415152
314,436,1415209
421,109,1415363
1094,411,1415593
1698,50,1415617
27,129,1415738
1193,401,1416020
1005,420,1416165
2369,28,1416184
404,91,1416428
371,84,1416496
374,64,1416500
895,83,1416780
4116,70,1416781
402,73,1417084
1087,403,1417201
406,141,1417263
383,63,1417312
1627,78,1417593
4074,38,1417622
1117,401,1417681
412,102,1418057
237,14,1418240
417,83,1418395
394,94,1418455
404,139,1418720
4082,39,1418750
994,427,1418774
413,91,1418962
1087,372,1419018
1032,395,1419042
1020,461,1419071
4077,82,1419316
392,96,1419501
4074,41,1419858
1662,92,1419858
401,85,1420074
400,91,1420138
1048,401,1420138
371,81,1420646
1009,402,1421349
402,81,1421451
1425,55,1421473
380,28,1421681
1068,395,1421890
1038,401,1421942
409,96,1422143
4086,134,1422457
3216,92,1422574
4089,35,1422713
931,46,1422754
203,162,1422870
415,123,1423450
1083,379,1423585
414,103,1423586
1504,83,1423615
1038,431,1423644
1992,50,1423797
385,51,1423830
1256,48,1423884
396,99,1423933
396,113,1424089
1050,440,1424432
396,108,1424459
401,97,1424469
4135,35,1424485
4082,43,1424805
1073,396,1424921
374,69,1424937
1101,666,1425086
412,138,1425097
393,102,1425125
1011,384,1425189
1056,366,1425195
1064,433,1425346
1191,74,1425383
383,63,1425474
368,48,1425706
1315,230,1425739
1043,421,1425843
1204,72,1425992
988,395,1426180
978,80,1426255
4080,68,1426291
1048,395,1426596
4082,27,1426895
441,81,1426970
4078,39,1427025
1101,449,1427057
1058,394,1427071
389,87,1427258
381,75,1427482
181,142,1427520
1046,407,1427553
1081,385,1427620
403,90,1427623
221,223,1428094
427,90,1428096
4079,27,1428150
373,53,1428444
1035,397,1428466
378,83,1428585
123,152,1429543
2013,67,1429555
379,95,1429555
396,164,1429675
181,86,1429716
4084,25,1429776
376,66,1429886
4079,100,1430072
4092,71,1430151
432,63,1430386
1048,414,1430862
2517,109,1431319
890,32,1431489
400,101,1431556
402,200,1431731
398,134,1431769
391,118,1431935
402,82,1432035
397,112,1432270
4102,61,1432646
393,99,1433045
408,91,1433547
403,140,1433646
1031,426,1433692
2738,63,1434552
1313,198,1434620
1004,374,1434910
4091,79,1435210
406,93,1435877
4072,42,1435883
1106,530,1435903
4081,33,1436080
1425,100,1436167
395,100,1436316
394,97,1436328
27,219,1436421
391,111,1436460
431,107,1436744
1475,84,1436751
4081,79,1436755
414,105,1436794
876,85,1437218
4072,56,1437245
4081,72,1437307
1663,71,1437535
4086,80,1437614
407,75,1437855
2561,81,1438029
1315,203,1438052
412,117,1438102
1044,374,1438158
384,103,1438192
415,108,1438389
394,90,1438510
1086,95,1438900
1044,378,1439649
390,88,1439944
390,61,1440124
237,14,1440395
1230,52,1440545
1062,51,1440611
2584,153,1440637
454,122,1440675
1060,398,1440956
479,75,1441036
2399,59,1441123
1045,418,1441311
399,80,1441312
963,406,1441543
432,88,1441713
395,106,1442404
390,72,1442765
1164,437,1442995
2613,85,1443208
242,14,1443295
4134,49,1443362
389,89,1443656
435,106,1443679
1101,40,1443727
383,63,1443787
1095,429,1443813
379,58,1443850
4085,76,1443872
1188,48,1444225
988,395,1444369
1940,42,1444549
1076,434,1444587
412,102,1444687
1109,410,1444725
4083,111,1444776
307,312,1444863
983,546,1445085
386,86,1445884
1054,414,1446200
1112,463,1446598
1013,375,1446607
1110,405,1446643
181,1000,1446788
1091,410,1447380
405,160,1447388
1194,598,1447446
4079,60,1447469
407,87,1447470
1106,530,1447561
407,95,1447572
1069,421,1447749
1118,458,1447756
2409,82,1447922
398,96,1448024
4096,55,1448378
399,132,1448405
402,84,1448573
983,482,1448586
4152,64,1448604
4075,39,1448917
398,96,1448980
2810,102,1449398
402,107,1449505
2099,58,1449523
378,53,1449525
1208,66,1449525
1992,56,1449547
4088,84,1449693
929,141,1449827
429,104,1449943
1120,571,1450500
1518,130,1450506
394,100,1450700
165,217,1450878
2432,53,1451031
391,101,1451166
1112,401,1451241
1032,399,1451315
446,101,1451322
401,147,1451457
1084,403,1451476
405,95,1451576
4085,83,1451576
408,103,1451675
4086,78,1451675
388,64,1451744
1606,107,1451806
4133,44,1451808
440,95,1451955
402,108,1452004
369,88,1452315
383,83,1452355
426,93,1452431
1005,405,1452485
383,38,1452758
181,221,1453056
1313,161,1453268
1350,264,1453844
417,200,1454104
379,63,1454159
4095,55,1454393
1034,398,1454576
120,12,1454590
1872,62,1454677
4080,197,1454692
1055,411,1455145
4085,28,1455230
4086,52,1455295
1087,516,1455326
393,97,1455450
416,122,1455655
1002,413,1455774
378,66,1455910
181,187,1455985
4090,45,1456418
411,105,1456714
1291,58,1456878
383,91,1456966
404,89,1457465
878,40,1457539
1055,424,1457735
2584,164,1457796
299,18,1457960
1044,381,1458014
4078,33,1458156
1089,401,1458514
1051,399,1458707
1001,608,1459145
1173,378,1459395
423,96,1459401
1113,375,1459521
4084,55,1459581
3718,115,1460046
417,81,1460090
1034,398,1460308
1539,43,1460670
388,88,1460935
1034,89,1461393
1434,86,1461647
419,92,1461842
411,91,1461988
400,125,1462468
392,110,1462558
382,76,1462894
1496,50,1462931
4103,36,1463096
385,25,1463278
399,92,1463638
194,162,1463810
410,96,1463993
969,395,1464000
389,101,1464220
1124,96,1464236
402,99,1464331
398,96,1464508
1352,149,1464513
4084,69,1464706
430,72,1464758
1009,523,1464973
4104,35,1465030
4086,46,1465245
4080,54,1465372
385,68,1465458
1087,373,1465704
4081,64,1465711
4088,44,1465753
373,92,1466011
3246,130,1466052
1109,374,1466059
2728,118,1466274
381,76,1466287
4076,52,1466406
414,93,1466449
1391,52,1466468
375,53,1466519
376,105,1466544
206,217,1466559
4084,53,1466724
4076,75,1466767
161,168,1466928
383,57,1467035
1055,378,1467163
11,167,1467255
1103,392,1467343
1056,429,1467354
1328,82,1467400
398,96,1467454
436,91,1468125
126,203,1468452
1047,414,1468468
402,82,1468955
394,71,1468999
2221,190,1469067
375,61,1469754
1164,401,1469907
1004,403,1470127
1076,81,1470202
1115,104,1470256
1277,390,1470324
391,80,1470661
400,134,1470668
1076,389,1470840
1662,88,1471059
379,81,1471186
410,97,1471305
396,81,1471318
4100,56,1471428
1614,104,1471855
375,87,1471876
2217,90,1471896
410,126,1471923
419,81,1471923
1120,396,1471959
395,108,1472081
1054,414,1472284
464,90,1472367
1161,428,1472373
371,62,1472511
209,217,1472665
181,171,1472793
394,80,1472795
1142,396,1472853
1044,407,1472886
995,396,1473003
1054,414,1473025
394,100,1473253
429,112,1473422
394,97,1473514
906,114,1473652
400,106,1473712
4087,99,1473715
381,89,1473913
1352,130,1473976
4185,64,1474017
397,89,1474053
4095,179,1474121
402,98,1474191
9,190,1474196
4078,193,1474510
1134,397,1474743
2878,111,1474772
372,82,1475051
1141,375,1475483
1109,462,1476085
4076,59,1476251
394,94,1476317
1095,398,1476512
1525,88,1476607
4076,29,1476695
2496,109,1477010
2565,89,1477026
1052,398,1477204
1313,204,1477332
409,94,1477833
1156,405,1478446
378,51,1478883
404,100,1479176
1050,423,1479454
373,58,1480310
492,98,1480590
4081,54,1480710
382,75,1480994
4089,48,1481090
120,12,1481198
4073,62,1481228
1314,142,1481501
200,204,1481526
386,65,1481944
1124,419,1482041
1187,438,1482796
1112,401,1482958
1045,418,1483547
1095,398,1483636
400,46,1483639
398,141,1483818
4081,53,1484078
420,57,1484564
4106,48,1484601
1182,477,1484753
1625,50,1485150
1358,174,1485415
390,85,1485473
2100,55,1485604
422,85,1485723
406,76,1485912
419,88,1485999
402,65,1486191
4080,43,1486267
433,101,1486339
386,63,1486366
390,104,1486382
1115,404,1486602
203,217,1486614
391,90,1486627
2183,55,1486982
394,90,1487044
429,89,1487108
4077,48,1487199
1015,451,1487290
247,14,1487336
2607,32,1487446
4089,49,1487494
1203,379,1487565
10,114,1487739
392,99,1487808
1209,595,1488170
1186,643,1488316
880,413,1488342
2948,54,1488601
397,93,1488739
429,95,1488779
2282,67,1489046
1317,176,1489296
378,76,1489381
397,83,1489918
379,79,1490063
4096,67,1490088
4096,31,1490178
1125,90,1490252
4092,38,1490258
2308,99,1490294
1034,440,1490405
404,91,1490695
1051,399,1490703
389,76,1490729
1995,56,1491077
1050,379,1491195
420,113,1491205
401,91,1491338
4072,117,1491514
2135,75,1491541
1185,74,1491675
4082,35,1491675
4082,168,1491777
396,88,1492023
1044,393,1492055
394,109,1492056
961,399,1492146
1044,483,1492267
4081,47,1492471
4088,142,1492519
237,14,1492703
4095,42,1493021
2339,39,1493215
1035,386,1493401
411,105,1493444
2142,33,1493490
1047,414,1493517
1103,371,1493684
389,46,1493753
1165,442,1493838
418,86,1493971
4089,44,1493986
409,135,1494038
4098,38,1494307
4084,63,1494440
2168,66,1494854
181,134,1495226
4092,27,1495241
4076,99,1495299
450,83,1495400
4082,26,1495736
409,94,1495778
1159,398,1496085
880,413,1496183
1114,579,1496359
4105,46,1496411
4139,69,1496491
1062,460,1496798
420,117,1497042
393,68,1497073
4076,34,1497159
400,125,1497635
393,71,1497679
407,126,1497713
386,77,1497885
2005,131,1498156
4097,38,1498433
181,104,1498433
2356,85,1498802
1067,436,1498920
1085,540,1498975
403,65,1499313
397,89,1499408
2669,49,1499589
1243,373,1499590
181,157,1499649
4158,80,1499813
408,94,1500270
1171,414,1500340
375,82,1500366
402,119,1500555
402,98,1500828
4075,109,1500848
373,80,1500912
403,103,1501317
4161,53,1501371
411,163,1501470
403,79,1501480
374,75,1501611
1881,115,1501687
4092,30,1501807
379,92,1501912
373,58,1501917
396,102,1502054
390,78,1502093
4080,73,1502230
1182,477,1502259
392,88,1502305
4076,58,1502307
4153,206,1502445
3534,45,1502632
1315,184,1503159
411,100,1503181
415,191,1503231
379,105,1503384
203,217,1503429
1164,477,1503530
394,66,1503592
4078,56,1503848
2605,57,1503907
413,93,1504057
1194,428,1504394
392,85,1504399
4115,65,1504459
2002,113,1504521
4073,27,1504593
961,433,1504677
1170,599,1504752
1067,427,1504773
4078,76,1504774
2615,80,1504817
1332,79,1504995
407,94,1505062
1164,379,1505206
5244,47,1505311
1849,99,1505550
1976,67,1505636
1134,394,1505703
1352,180,1505715
459,98,1506034
414,85,1506136
1162,603,1506317
396,74,1506336
374,72,1506677
384,75,1506719
4094,95,1506752
1166,598,1506770
1036,451,1506829
395,93,1506933
4084,43,1507801
4076,50,1507928
4094,80,1508276
1114,516,1508393
1051,399,1508490
4088,49,1508564
457,112,1508634
370,59,1508774
194,217,1508828
391,57,1508899
1722,47,1508943
1142,396,1508973
421,70,1509003
1165,386,1509108
375,76,1509451
432,90,1509776
379,83,1509784
4124,51,1509937
401,75,1509939
1457,103,1509951
304,18,1510102
442,90,1510315
1314,174,1510332
406,98,1510332
1277,188,1510396
422,112,1510398
1135,439,1510660
1186,607,1510868
1505,80,1511013
4082,35,1511120
181,136,1511411
386,68,1511665
1773,70,1511675
1159,398,1511929
4084,30,1512282
394,104,1512361
412,78,1512847
4078,32,1512929
789,140,1513000
2551,47,1513180
1068,939,1513281
2819,34,1513340
1317,160,1513375
377,59,1513619
1164,603,1513886
401,91,1514155
375,58,1514178
1055,462,1514183
456,125,1514479
408,88,1514553
2310,54,1514778
382,106,1514936
4833,59,1515136
391,126,1515274
1474,56,1515579
2396,81,1515691
377,77,1515691
375,69,1515692
181,86,1515803
1193,419,1515821
4075,36,1515844
438,81,1515895
4083,41,1515982
4094,46,1516410
399,125,1516670
396,121,1516783
380,59,1516977
403,79,1516977
456,97,1517057
