name,num_gpu,gpu_spec,creation_time
openb-pod-2773,1,,11047629
openb-pod-2774,1,,11048362
openb-pod-2775,1,,11048514
openb-pod-2776,1,,11049135
openb-pod-2777,1,,11049543
openb-pod-2778,1,,11049607
openb-pod-2779,1,,11049709
openb-pod-2780,1,,11050420
openb-pod-2781,1,,11050941
openb-pod-2782,1,P100|T4|V100M16|V100M32,11051098
openb-pod-2783,1,T4,11051566
openb-pod-2784,1,,11052205
openb-pod-2785,1,,11052393
openb-pod-2786,1,,11052653
openb-pod-2787,1,P100,11053643
openb-pod-2788,1,,11054015
openb-pod-2789,1,P100|V100M16|V100M32,11054093
openb-pod-2790,1,,11054128
openb-pod-2791,1,,11056803
openb-pod-2792,1,T4,11057127
openb-pod-2793,1,,11057635
openb-pod-2794,1,,11057904
openb-pod-2795,1,G2,11058034
openb-pod-2796,1,,11058332
openb-pod-2797,0,,11058612
openb-pod-2798,1,,11058727
openb-pod-2799,1,G3,11059269
openb-pod-2800,1,T4,11059271
openb-pod-2801,1,,11059272
openb-pod-2802,1,V100M16|V100M32,11060165
openb-pod-2803,1,G2,11060653
openb-pod-2804,1,,11060788
openb-pod-2805,1,,11060819
openb-pod-2806,1,,11062124
openb-pod-2807,1,,11062897
openb-pod-2808,1,V100M16|V100M32,11062993
openb-pod-2809,1,V100M16|V100M32|V100M32,11063597
openb-pod-2810,1,,11064076
openb-pod-2811,1,,11064077
openb-pod-2812,1,T4,11064333
openb-pod-2813,1,T4,11064446
openb-pod-2814,1,,11064502
openb-pod-2815,1,,11064663
openb-pod-2816,1,,11064914
openb-pod-2817,1,,11064916
openb-pod-2818,1,A10|G2|T4|V100M16|V100M32,11064955
openb-pod-2819,1,,11065120
openb-pod-2820,1,T4,11065306
openb-pod-2821,1,,11065308
openb-pod-2822,1,,11065717
openb-pod-2823,1,,11067652
openb-pod-2824,1,,11067723
openb-pod-2825,1,,11067759
openb-pod-2826,1,,11067977
openb-pod-2827,1,G2,11068388
openb-pod-2828,1,,11068421
openb-pod-2829,1,G2,11070819
openb-pod-2830,1,T4,11071065
openb-pod-2831,1,,11071096
openb-pod-2832,1,,11071356
openb-pod-2833,1,,11072510
openb-pod-2834,1,,11073022
openb-pod-2835,1,,11073754
openb-pod-2836,1,,11075323
openb-pod-2837,1,,11075573
openb-pod-2838,1,,11075801
openb-pod-2839,1,,11077072
openb-pod-2840,1,T4,11077486
openb-pod-2841,1,,11078696
openb-pod-2842,1,,11078771
openb-pod-2843,1,T4,11079867
openb-pod-2844,1,T4,11080313
openb-pod-2845,1,G2,11080360
openb-pod-2846,1,P100,11080669
openb-pod-2847,1,P100|T4|V100M16|V100M32,11081253
openb-pod-2848,0,,11081372
openb-pod-2849,0,,11082525
openb-pod-2850,1,,11083044
openb-pod-2851,1,,11083221
openb-pod-2852,1,,11083593
openb-pod-2853,1,T4,11084688
openb-pod-2854,1,,11085996
openb-pod-2855,1,,11086418
openb-pod-2856,1,P100|T4|V100M16|V100M32,11087021
openb-pod-2857,1,,11087736
openb-pod-2858,1,T4,11088884
openb-pod-2859,1,T4,11089355
openb-pod-2860,1,,11089906
openb-pod-2861,0,,11090372
openb-pod-2862,1,,11091165
openb-pod-2863,4,,11095003
openb-pod-2864,1,,11096740
openb-pod-2865,1,,11097240
openb-pod-2866,1,,11100487
openb-pod-2867,1,,11102589
openb-pod-2868,0,,11104707
openb-pod-2869,0,,11105858
openb-pod-2870,1,,11106111
openb-pod-2871,1,G3,11106744
openb-pod-2872,1,,11111473
openb-pod-2873,1,T4,11112961
openb-pod-2874,1,,11113955
openb-pod-2875,1,,11113989
openb-pod-2876,1,,11114045
openb-pod-2877,1,,11114048
openb-pod-2878,1,G2,11114305
openb-pod-2879,1,,11114429
openb-pod-2880,1,,11114601
openb-pod-2881,1,T4,11114738
openb-pod-2882,0,,11115249
openb-pod-2883,0,,11115261
openb-pod-2884,0,,11115262
openb-pod-2885,1,,11117478
openb-pod-2886,1,,11117493
openb-pod-2887,1,,11117498
openb-pod-2888,1,,11118273
openb-pod-2889,1,,11121541
openb-pod-2890,1,G2,11121713
openb-pod-2891,1,,11122115
openb-pod-2892,1,G2,11122173
openb-pod-2893,1,,11123894
openb-pod-2894,1,,11124008
openb-pod-2895,1,G2,11124021
openb-pod-2896,1,,11124024
openb-pod-2897,1,,11124031
openb-pod-2898,1,P100,11124176
openb-pod-2899,1,,11124215
openb-pod-2900,1,,11124338
openb-pod-2901,1,T4,11124346
openb-pod-2902,1,,11124361
openb-pod-2903,0,,11128032
openb-pod-2904,0,,11128034
openb-pod-2905,1,,11128364
openb-pod-2906,0,,11128729
openb-pod-2907,0,,11128729
openb-pod-2908,0,,11128729
openb-pod-2909,0,,11128729
openb-pod-2910,0,,11128730
openb-pod-2911,1,,11129451
openb-pod-2912,1,,11130153
openb-pod-2913,1,,11130757
openb-pod-2914,1,,11131273
openb-pod-2915,1,,11131962
openb-pod-2916,0,,11132134
openb-pod-2917,1,,11132194
openb-pod-2918,1,,11132742
openb-pod-2919,1,,11133678
openb-pod-2920,1,V100M16|V100M32,11133718
openb-pod-2921,1,,11135259
openb-pod-2922,1,,11135676
openb-pod-2923,1,,11136756
openb-pod-2924,1,G2,11138331
openb-pod-2925,1,T4,11138377
openb-pod-2926,1,,11138420
openb-pod-2927,1,P100|V100M16|V100M32,11138466
openb-pod-2928,1,,11138880
openb-pod-2929,1,T4,11139053
openb-pod-2930,1,,11141073
openb-pod-2931,1,,11141307
openb-pod-2932,1,P100|V100M16|V100M32,11141665
openb-pod-2933,1,G2,11141714
openb-pod-2934,1,,11141849
openb-pod-2935,1,V100M16|V100M32,11142125
openb-pod-2936,1,,11143807
openb-pod-2937,1,T4,11144398
openb-pod-2938,1,,11145930
openb-pod-2939,1,T4,11146645
openb-pod-2940,1,T4,11146762
openb-pod-2941,1,P100,11147345
openb-pod-2942,1,,11147878
openb-pod-2943,1,,11148769
openb-pod-2944,1,,11150317
openb-pod-2945,1,,11150664
openb-pod-2946,1,,11151299
openb-pod-2947,0,,11152092
openb-pod-2948,1,,11152546
openb-pod-2949,0,,11152548
openb-pod-2950,0,,11152679
openb-pod-2951,1,,11153047
openb-pod-2952,1,,11154997
openb-pod-2953,1,,11155039
openb-pod-2954,1,,11155510
openb-pod-2955,1,,11155512
openb-pod-2956,1,,11157873
openb-pod-2957,2,T4|V100M16|V100M32,11157922
openb-pod-2958,1,T4,11159112
openb-pod-2959,1,,11159468
openb-pod-2960,1,,11161150
openb-pod-2961,1,,11161803
openb-pod-2962,1,G2,11161803
openb-pod-2963,1,,11163277
openb-pod-2964,2,,11163323
openb-pod-2965,1,,11163419
openb-pod-2966,1,,11163962
openb-pod-2967,1,,11163965
openb-pod-2968,1,,11164677
openb-pod-2969,1,,11165217
openb-pod-2970,1,T4,11165682
openb-pod-2971,1,,11165787
openb-pod-2972,1,,11167355
openb-pod-2973,1,,11168614
openb-pod-2974,1,G2,11170473
openb-pod-2975,1,T4,11170829
openb-pod-2976,1,,11171979
openb-pod-2977,1,,11172394
openb-pod-2978,0,,11172666
openb-pod-2979,0,,11172672
openb-pod-2980,1,,11173665
openb-pod-2981,1,T4,11174673
openb-pod-2982,0,,11174967
openb-pod-2983,0,,11174967
openb-pod-2984,1,,11175315
openb-pod-2985,1,,11175329
openb-pod-2986,1,,11175351
openb-pod-2987,0,,11175546
openb-pod-2988,0,,11176114
openb-pod-2989,0,,11176115
openb-pod-2990,0,,11176116
openb-pod-2991,0,,11176116
openb-pod-2992,1,,11177374
openb-pod-2993,1,T4,11177546
openb-pod-2994,1,,11177762
openb-pod-2995,1,,11178997
openb-pod-2996,1,,11180089
openb-pod-2997,1,,11180641
openb-pod-2998,1,,11184313
openb-pod-2999,1,T4,11184401
openb-pod-3000,1,,11185236
openb-pod-3001,1,,11185332
openb-pod-3002,1,,11185714
openb-pod-3003,1,,11186555
openb-pod-3004,1,,11187370
openb-pod-3005,1,,11189436
openb-pod-3006,1,T4,11190439
openb-pod-3007,1,P100|V100M16|V100M32,11193216
openb-pod-3008,1,,11196037
openb-pod-3009,1,T4,11196037
openb-pod-3010,1,,11197473
openb-pod-3011,0,,11198291
openb-pod-3012,0,,11198866
openb-pod-3013,1,P100|V100M16|V100M32,11199245
openb-pod-3014,0,,11199319
openb-pod-3015,0,,11199447
openb-pod-3016,0,,11201625
openb-pod-3017,0,,11201627
openb-pod-3018,0,,11201632
openb-pod-3019,0,,11201635
openb-pod-3020,1,T4,11201707
openb-pod-3021,1,,11202660
openb-pod-3022,1,G2,11203053
openb-pod-3023,1,,11204073
openb-pod-3024,1,,11204435
openb-pod-3025,1,,11205423
openb-pod-3026,1,T4,11206866
openb-pod-3027,1,,11207968
openb-pod-3028,0,,11208156
openb-pod-3029,1,,11208724
openb-pod-3030,1,,11208957
openb-pod-3031,1,,11209027
openb-pod-3032,1,,11209239
openb-pod-3033,1,G2,11209274
openb-pod-3034,0,,11209495
openb-pod-3035,0,,11209502
openb-pod-3036,0,,11209507
openb-pod-3037,1,T4,11209955
openb-pod-3038,1,,11210744
openb-pod-3039,1,,11210963
openb-pod-3040,1,,11210969
openb-pod-3041,1,V100M16|V100M32,11211517
openb-pod-3042,1,V100M16|V100M32,11211756
openb-pod-3043,1,,11211823
openb-pod-3044,1,,11212116
openb-pod-3045,1,T4,11212117
openb-pod-3046,1,,11212205
openb-pod-3047,1,,11212284
openb-pod-3048,1,,11212334
openb-pod-3049,1,,11212335
openb-pod-3050,1,,11212348
openb-pod-3051,0,,11213911
openb-pod-3052,1,G2,11214444
openb-pod-3053,0,,11215029
openb-pod-3054,1,T4,11215721
openb-pod-3055,1,T4,11216088
openb-pod-3056,1,T4,11216095
openb-pod-3057,1,,11216213
openb-pod-3058,1,,11217934
openb-pod-3059,1,T4,11218032
openb-pod-3060,1,V100M16|V100M32,11218086
openb-pod-3061,1,T4,11218660
openb-pod-3062,1,T4,11218892
openb-pod-3063,1,,11220058
openb-pod-3064,1,V100M16|V100M32,11220260
openb-pod-3065,1,,11220593
openb-pod-3066,1,G2,11220651
openb-pod-3067,0,,11220963
openb-pod-3068,0,,11221621
openb-pod-3069,0,,11221623
openb-pod-3070,1,T4,11222096
openb-pod-3071,0,,11222207
openb-pod-3072,1,,11222412
openb-pod-3073,1,,11222719
openb-pod-3074,1,,11222916
openb-pod-3075,1,,11223995
openb-pod-3076,1,,11224411
openb-pod-3077,1,,11224413
openb-pod-3078,1,,11224725
openb-pod-3079,1,T4,11224726
openb-pod-3080,1,V100M16,11224727
openb-pod-3081,1,,11224727
openb-pod-3082,0,,11224989
openb-pod-3083,1,,11225307
openb-pod-3084,1,,11225606
openb-pod-3085,1,T4,11225608
openb-pod-3086,1,,11225620
openb-pod-3087,1,,11225650
openb-pod-3088,1,V100M16|V100M32|V100M32,11226178
openb-pod-3089,1,T4,11226178
openb-pod-3090,1,,11226273
openb-pod-3091,1,G2|P100|T4|V100M16|V100M32,11226650
openb-pod-3092,1,T4,11226751
openb-pod-3093,1,,11226847
openb-pod-3094,1,,11227016
openb-pod-3095,1,,11227423
openb-pod-3096,1,,11227651
openb-pod-3097,0,,11227994
openb-pod-3098,1,,11228407
openb-pod-3099,1,T4,11228456
openb-pod-3100,1,,11228711
openb-pod-3101,1,T4,11228775
openb-pod-3102,1,,11228853
openb-pod-3103,1,,11229026
openb-pod-3104,1,,11229145
openb-pod-3105,1,,11229185
openb-pod-3106,1,T4,11229453
openb-pod-3107,1,P100,11229482
openb-pod-3108,1,,11229741
openb-pod-3109,0,,11229790
openb-pod-3110,1,,11229820
openb-pod-3111,1,,11229972
openb-pod-3112,1,,11230059
openb-pod-3113,1,,11230068
openb-pod-3114,1,,11230140
openb-pod-3115,1,,11230519
openb-pod-3116,0,,11230918
openb-pod-3117,1,T4,11230919
openb-pod-3118,1,,11231184
openb-pod-3119,1,,11231705
openb-pod-3120,1,,11231874
openb-pod-3121,1,,11232138
openb-pod-3122,1,T4,11232159
openb-pod-3123,1,,11232245
openb-pod-3124,1,V100M32,11232404
openb-pod-3125,1,,11232428
openb-pod-3126,1,,11232640
openb-pod-3127,1,T4,11232992
openb-pod-3128,1,T4,11233356
openb-pod-3129,8,,11233358
openb-pod-3130,1,G3,11233792
openb-pod-3131,1,T4,11234122
openb-pod-3132,1,,11234217
openb-pod-3133,1,T4,11234289
openb-pod-3134,8,,11234436
openb-pod-3135,1,,11234621
openb-pod-3136,0,,11235624
openb-pod-3137,1,P100,11235926
openb-pod-3138,1,,11236060
openb-pod-3139,1,,11236062
openb-pod-3140,1,,11236161
openb-pod-3141,8,G2,11236237
openb-pod-3142,0,,11236263
openb-pod-3143,1,,11237938
openb-pod-3144,1,,11238503
openb-pod-3145,1,,11238519
openb-pod-3146,1,,11238610
openb-pod-3147,1,,11238754
openb-pod-3148,1,,11238918
openb-pod-3149,1,,11238981
openb-pod-3150,1,,11239010
openb-pod-3151,1,,11239443
openb-pod-3152,0,,11239659
openb-pod-3153,1,,11240047
openb-pod-3154,1,P100,11240134
openb-pod-3155,1,T4,11241008
openb-pod-3156,1,T4,11241640
openb-pod-3157,1,T4,11241767
openb-pod-3158,1,,11241843
openb-pod-3159,1,,11241901
openb-pod-3160,1,,11241908
openb-pod-3161,1,,11242076
openb-pod-3162,1,,11242082
openb-pod-3163,1,,11242144
openb-pod-3164,1,P100,11242177
openb-pod-3165,1,P100,11242484
openb-pod-3166,1,G3,11242835
openb-pod-3167,1,P100,11242948
openb-pod-3168,1,,11243395
openb-pod-3169,1,,11243594
openb-pod-3170,1,T4,11243610
openb-pod-3171,1,T4,11243663
openb-pod-3172,1,T4,11243843
openb-pod-3173,1,T4,11243846
openb-pod-3174,1,,11244012
openb-pod-3175,1,,11244255
openb-pod-3176,1,,11244274
openb-pod-3177,1,,11244400
openb-pod-3178,1,,11244510
openb-pod-3179,1,,11244611
openb-pod-3180,0,,11244979
openb-pod-3181,2,V100M16|V100M32,11245031
openb-pod-3182,1,,11245219
openb-pod-3183,1,,11245256
openb-pod-3184,1,G2,11245278
openb-pod-3185,1,P100,11245337
openb-pod-3186,1,,11245626
openb-pod-3187,1,,11245800
openb-pod-3188,0,,11246156
openb-pod-3189,0,,11246156
openb-pod-3190,0,,11246157
openb-pod-3191,0,,11246296
openb-pod-3192,0,,11246303
openb-pod-3193,0,,11246539
openb-pod-3194,1,,11246898
openb-pod-3195,1,,11246977
openb-pod-3196,0,,11247446
openb-pod-3197,8,,11247810
openb-pod-3198,1,,11248049
openb-pod-3199,1,,11248086
openb-pod-3200,1,,11248334
openb-pod-3201,1,T4,11248918
openb-pod-3202,1,,11248969
openb-pod-3203,1,,11249336
openb-pod-3204,1,G2,11249350
openb-pod-3205,1,,11249414
openb-pod-3206,1,,11249789
openb-pod-3207,1,,11250269
openb-pod-3208,1,T4,11250648
openb-pod-3209,1,,11250676
openb-pod-3210,1,,11250892
openb-pod-3211,1,T4,11251367
openb-pod-3212,1,,11251441
openb-pod-3213,1,G2,11251596
openb-pod-3214,1,P100,11252021
openb-pod-3215,1,,11252062
openb-pod-3216,1,,11252125
openb-pod-3217,1,,11252133
openb-pod-3218,1,,11252136
openb-pod-3219,1,,11252302
openb-pod-3220,1,,11252344
openb-pod-3221,1,P100,11252570
openb-pod-3222,1,,11252601
openb-pod-3223,1,,11252604
openb-pod-3224,1,,11252819
openb-pod-3225,1,,11253285
openb-pod-3226,1,,11253333
openb-pod-3227,1,,11253544
openb-pod-3228,1,,11253550
openb-pod-3229,1,T4,11253939
openb-pod-3230,1,T4,11253964
openb-pod-3231,1,,11254180
openb-pod-3232,1,,11254751
openb-pod-3233,1,G2,11254965
openb-pod-3234,1,T4,11255083
openb-pod-3235,1,,11255205
openb-pod-3236,1,,11255237
openb-pod-3237,1,T4,11255263
openb-pod-3238,1,,11255451
openb-pod-3239,1,,11256015
openb-pod-3240,1,,11256165
openb-pod-3241,1,P100|V100M16|V100M32,11256171
openb-pod-3242,0,,11256964
openb-pod-3243,1,T4,11257773
openb-pod-3244,1,,11258025
openb-pod-3245,1,T4,11258059
openb-pod-3246,1,,11258258
openb-pod-3247,1,,11258461
openb-pod-3248,1,,11258483
openb-pod-3249,1,,11258602
openb-pod-3250,1,G3,11258674
openb-pod-3251,1,T4,11258793
openb-pod-3252,0,,11259186
openb-pod-3253,1,,11259274
openb-pod-3254,1,,11259471
openb-pod-3255,1,,11259619
openb-pod-3256,0,,11260464
openb-pod-3257,1,,11260593
openb-pod-3258,1,,11261196
openb-pod-3259,1,T4,11263939
openb-pod-3260,1,,11263957
openb-pod-3261,1,,11263973
openb-pod-3262,1,,11264778
openb-pod-3263,1,,11264895
openb-pod-3264,1,,11264989
openb-pod-3265,1,,11264989
openb-pod-3266,1,G2,11265127
openb-pod-3267,1,,11265236
openb-pod-3268,1,,11265674
openb-pod-3269,1,G2,11265728
openb-pod-3270,1,,11266124
openb-pod-3271,1,,11266917
openb-pod-3272,1,T4,11268176
openb-pod-3273,1,T4,11268430
openb-pod-3274,1,,11268450
openb-pod-3275,1,,11269075
openb-pod-3276,1,T4,11269262
openb-pod-3277,1,T4,11269709
openb-pod-3278,0,,11269724
openb-pod-3279,0,,11269724
openb-pod-3280,0,,11269724
openb-pod-3281,1,T4,11270281
openb-pod-3282,1,A10|G2|T4|V100M16|V100M32,11270915
openb-pod-3283,1,,11272444
openb-pod-3284,1,,11272483
openb-pod-3285,1,,11272839
openb-pod-3286,1,,11273014
openb-pod-3287,1,G2,11273579
openb-pod-3288,1,P100,11273600
openb-pod-3289,1,,11273613
openb-pod-3290,1,,11274177
openb-pod-3291,1,,11274179
openb-pod-3292,1,,11274721
openb-pod-3293,1,,11275581
openb-pod-3294,1,P100,11275614
openb-pod-3295,1,,11275749
openb-pod-3296,1,,11275749
openb-pod-3297,1,,11275889
openb-pod-3298,1,T4,11276757
openb-pod-3299,1,,11276758
openb-pod-3300,1,T4,11276758
openb-pod-3301,1,T4,11276818
openb-pod-3302,1,T4,11279061
openb-pod-3303,1,,11279086
openb-pod-3304,1,,11279198
openb-pod-3305,1,,11280226
openb-pod-3306,1,T4,11280514
openb-pod-3307,1,,11280763
openb-pod-3308,1,P100|V100M16|V100M32,11281894
openb-pod-3309,1,,11282133
openb-pod-3310,1,G3,11282139
openb-pod-3311,1,,11282331
openb-pod-3312,1,,11282513
openb-pod-3313,1,G2,11282677
openb-pod-3314,1,,11282766
openb-pod-3315,1,T4,11282776
openb-pod-3316,1,,11282797
openb-pod-3317,1,,11283214
openb-pod-3318,1,,11283214
openb-pod-3319,1,T4,11283812
openb-pod-3320,1,,11285501
openb-pod-3321,1,,11285787
openb-pod-3322,1,T4,11287708
openb-pod-3323,0,,11288071
openb-pod-3324,1,T4,11288620
openb-pod-3325,1,,11288935
openb-pod-3326,1,,11289401
openb-pod-3327,0,,11289543
openb-pod-3328,1,T4,11289560
openb-pod-3329,1,,11289646
openb-pod-3330,0,,11289692
openb-pod-3331,1,P100,11289731
openb-pod-3332,0,,11289750
openb-pod-3333,1,,11290753
openb-pod-3334,1,G2,11290804
openb-pod-3335,1,,11290853
openb-pod-3336,1,G2,11290907
openb-pod-3337,1,V100M16|V100M32,11291071
openb-pod-3338,1,,11291121
openb-pod-3339,1,T4,11291824
openb-pod-3340,0,,11292087
openb-pod-3341,0,,11292088
openb-pod-3342,1,,11292364
openb-pod-3343,1,,11292401
openb-pod-3344,0,,11292666
openb-pod-3345,1,,11292686
openb-pod-3346,1,,11292708
openb-pod-3347,1,,11292973
openb-pod-3348,0,,11293240
openb-pod-3349,1,,11293876
openb-pod-3350,1,,11294362
openb-pod-3351,1,,11294456
openb-pod-3352,1,G2,11294979
openb-pod-3353,1,T4,11295242
openb-pod-3354,1,,11295703
openb-pod-3355,1,T4,11295705
openb-pod-3356,1,P100|V100M16|V100M32,11295817
openb-pod-3357,1,,11295850
openb-pod-3358,1,,11295892
openb-pod-3359,1,T4,11295956
openb-pod-3360,1,T4,11296077
openb-pod-3361,1,,11296145
openb-pod-3362,8,,11296551
openb-pod-3363,1,,11296771
openb-pod-3364,1,T4,11296874
openb-pod-3365,1,,11297523
openb-pod-3366,1,,11297764
openb-pod-3367,1,T4,11297811
openb-pod-3368,0,,11297812
openb-pod-3369,0,,11298022
openb-pod-3370,1,,11298055
openb-pod-3371,1,,11298176
openb-pod-3372,0,,11298308
openb-pod-3373,1,,11298728
openb-pod-3374,1,,11298875
openb-pod-3375,1,,11299089
openb-pod-3376,0,,11299099
openb-pod-3377,1,,11299124
openb-pod-3378,1,,11299712
openb-pod-3379,1,T4,11299896
openb-pod-3380,1,T4,11300486
openb-pod-3381,1,,11300993
openb-pod-3382,1,,11301086
openb-pod-3383,1,,11301240
openb-pod-3384,1,T4,11301577
openb-pod-3385,1,,11301626
openb-pod-3386,1,,11301682
openb-pod-3387,1,T4,11301877
openb-pod-3388,1,,11301997
openb-pod-3389,1,T4,11302044
openb-pod-3390,1,,11302075
openb-pod-3391,1,,11302080
openb-pod-3392,1,,11302151
openb-pod-3393,1,,11302160
openb-pod-3394,0,,11302283
openb-pod-3395,1,P100,11303041
openb-pod-3396,1,,11303303
openb-pod-3397,1,,11303937
openb-pod-3398,1,,11304159
openb-pod-3399,1,,11304300
openb-pod-3400,1,,11304320
openb-pod-3401,1,,11304374
openb-pod-3402,1,T4,11304463
openb-pod-3403,1,,11304526
openb-pod-3404,1,,11304608
openb-pod-3405,1,,11305115
openb-pod-3406,1,,11305159
openb-pod-3407,1,,11305285
openb-pod-3408,1,T4,11305484
openb-pod-3409,1,T4,11305557
openb-pod-3410,1,G2,11305559
openb-pod-3411,1,T4,11305743
openb-pod-3412,1,,11305795
openb-pod-3413,1,,11305955
openb-pod-3414,1,,11306260
openb-pod-3415,1,,11306401
openb-pod-3416,1,,11306609
openb-pod-3417,1,P100,11307339
openb-pod-3418,1,,11307342
openb-pod-3419,1,,11307692
openb-pod-3420,1,,11307831
openb-pod-3421,1,,11307838
openb-pod-3422,1,,11308020
openb-pod-3423,1,,11308024
openb-pod-3424,1,,11308521
openb-pod-3425,1,,11308788
openb-pod-3426,1,T4,11308789
openb-pod-3427,1,G2|P100|T4|V100M16|V100M32,11308789
openb-pod-3428,1,P100,11309094
openb-pod-3429,1,G2,11309611
openb-pod-3430,1,,11310041
openb-pod-3431,1,,11310151
openb-pod-3432,1,,11310354
openb-pod-3433,1,T4,11310355
openb-pod-3434,1,,11310513
openb-pod-3435,1,T4,11310674
openb-pod-3436,1,P100,11310689
openb-pod-3437,1,,11310928
openb-pod-3438,1,,11310944
openb-pod-3439,1,P100,11311054
openb-pod-3440,1,,11311061
openb-pod-3441,1,G2,11311657
openb-pod-3442,0,,11311666
openb-pod-3443,1,,11312135
openb-pod-3444,0,,11312135
openb-pod-3445,1,P100,11312226
openb-pod-3446,1,,11312470
openb-pod-3447,1,,11312471
openb-pod-3448,1,T4,11312511
openb-pod-3449,1,,11312599
openb-pod-3450,1,,11312619
openb-pod-3451,1,,11312689
openb-pod-3452,1,,11312702
openb-pod-3453,1,,11312714
openb-pod-3454,1,,11313813
openb-pod-3455,1,,11314353
openb-pod-3456,1,,11314975
openb-pod-3457,1,,11314980
openb-pod-3458,1,,11315316
openb-pod-3459,1,,11315325
openb-pod-3460,1,V100M32,11315566
openb-pod-3461,0,,11315619
openb-pod-3462,0,,11315620
openb-pod-3463,1,T4,11315648
openb-pod-3464,0,,11316323
openb-pod-3465,1,V100M16|V100M32,11316417
openb-pod-3466,0,,11316517
openb-pod-3467,1,T4,11316613
openb-pod-3468,0,,11317139
openb-pod-3469,0,,11317435
openb-pod-3470,1,,11318199
openb-pod-3471,0,,11318984
openb-pod-3472,0,,11319495
openb-pod-3473,1,P100|T4|V100M16|V100M32,11319867
openb-pod-3474,1,,11320289
openb-pod-3475,1,T4,11320344
openb-pod-3476,1,V100M16|V100M32,11320658
openb-pod-3477,1,,11320663
openb-pod-3478,1,,11321214
openb-pod-3479,1,,11321303
openb-pod-3480,1,V100M32,11322268
openb-pod-3481,1,,11322795
openb-pod-3482,1,P100,11322970
openb-pod-3483,1,,11323711
openb-pod-3484,1,,11323712
openb-pod-3485,1,T4,11324667
openb-pod-3486,1,,11324787
openb-pod-3487,1,,11325996
openb-pod-3488,1,T4,11326041
openb-pod-3489,1,,11326552
openb-pod-3490,1,,11326557
openb-pod-3491,1,,11326617
openb-pod-3492,1,,11327321
openb-pod-3493,1,V100M16|V100M32,11327553
openb-pod-3494,1,,11327628
openb-pod-3495,1,,11327691
openb-pod-3496,1,,11327808
openb-pod-3497,1,T4,11327857
openb-pod-3498,1,P100|T4|V100M16|V100M32,11328029
openb-pod-3499,0,,11328518
openb-pod-3500,0,,11328655
openb-pod-3501,1,,11328658
openb-pod-3502,1,G3,11329249
openb-pod-3503,1,G2,11329592
openb-pod-3504,1,A10|G2|T4|V100M16|V100M32,11330058
openb-pod-3505,0,,11330066
openb-pod-3506,0,,11330194
openb-pod-3507,1,V100M16|V100M32,11330571
openb-pod-3508,0,,11330742
openb-pod-3509,1,,11331587
openb-pod-3510,1,,11332334
openb-pod-3511,1,,11332554
openb-pod-3512,1,,11333050
openb-pod-3513,1,,11333556
openb-pod-3514,1,,11333598
openb-pod-3515,0,,11333777
openb-pod-3516,0,,11333783
openb-pod-3517,0,,11333784
openb-pod-3518,1,,11333794
openb-pod-3519,0,,11333839
openb-pod-3520,1,P100,11334076
openb-pod-3521,1,G2,11334457
openb-pod-3522,1,,11334608
openb-pod-3523,1,G2,11334738
openb-pod-3524,1,,11334827
openb-pod-3525,1,,11334837
openb-pod-3526,0,,11335068
openb-pod-3527,1,,11335337
openb-pod-3528,1,,11335740
openb-pod-3529,1,,11335976
openb-pod-3530,1,,11336136
openb-pod-3531,0,,11336520
openb-pod-3532,1,,11336605
openb-pod-3533,1,,11336813
openb-pod-3534,1,,11336858
openb-pod-3535,1,G2,11336993
