instance_sn,role,app_name,creation_time,gpu_request
instance_20474,CN,app_37,2129865.0,0
instance_20475,CN,app_37,2129865.0,0
instance_20476,HN,app_14,2130313.0,1
instance_20477,HN,app_18,2130313.0,1
instance_20478,HN,app_54,2130313.0,1
instance_20479,HN,app_114,2130313.0,1
instance_20480,HN,app_0,2130313.0,1
instance_20481,HN,app_93,2130313.0,1
instance_20482,HN,app_50,2130315.0,1
instance_20483,CN,app_14,2130717.0,0
instance_20484,CN,app_50,2130718.0,0
instance_20485,CN,app_50,2130718.0,0
instance_20486,CN,app_87,2131066.0,0
instance_20487,CN,app_19,2131066.0,0
instance_20488,CN,app_150,2131068.0,0
instance_20489,CN,app_115,2131068.0,0
instance_20490,CN,app_123,2131067.0,0
instance_20491,CN,app_144,2131068.0,0
instance_20492,CN,app_144,2131068.0,0
instance_20493,CN,app_144,2131068.0,0
instance_20494,CN,app_4,2131068.0,0
instance_20495,CN,app_144,2131068.0,0
instance_20496,CN,app_77,2131069.0,0
instance_20497,CN,app_123,2131069.0,0
instance_20498,CN,app_77,2131069.0,0
instance_20499,CN,app_123,2131069.0,0
instance_20500,CN,app_144,2131068.0,0
instance_20501,CN,app_77,2131069.0,0
instance_20502,CN,app_77,2131069.0,0
instance_20503,CN,app_123,2131069.0,0
instance_20504,CN,app_149,2131129.0,0
instance_20505,CN,app_19,2131186.0,0
instance_20506,CN,app_0,2131066.0,0
instance_20507,CN,app_0,2131527.0,0
instance_20508,CN,app_144,2131601.0,0
instance_20509,CN,app_144,2132405.0,0
instance_20510,CN,app_144,2131601.0,0
instance_20511,CN,app_144,2131602.0,0
instance_20512,CN,app_77,2132043.0,0
instance_20513,CN,app_77,2132474.0,0
instance_20514,CN,app_77,2133038.0,0
instance_20515,CN,app_77,2131774.0,0
instance_20516,CN,app_77,2131646.0,0
instance_20517,CN,app_77,2131646.0,0
instance_20518,CN,app_77,2131647.0,0
instance_20519,CN,app_77,2131647.0,0
instance_20520,CN,app_77,2132038.0,0
instance_20521,CN,app_77,2131467.0,0
instance_20522,CN,app_30,2131816.0,0
instance_20523,CN,app_82,2131848.0,0
instance_20524,CN,app_144,2131602.0,0
instance_20525,CN,app_144,2131602.0,0
instance_20526,CN,app_77,2131907.0,0
instance_20527,CN,app_144,2131970.0,0
instance_20528,CN,app_42,2132097.0,0
instance_20529,CN,app_75,2132117.0,0
instance_20530,CN,app_0,2132277.0,0
instance_20531,HN,app_62,2132276.0,1
instance_20532,HN,app_23,2132282.0,1
instance_20533,HN,app_19,2132303.0,1
instance_20534,CN,app_77,2131647.0,0
instance_20535,CN,app_126,2132477.0,0
instance_20536,CN,app_14,2132506.0,0
instance_20537,CN,app_144,2131734.0,0
instance_20538,CN,app_144,2131734.0,0
instance_20539,CN,app_144,2132002.0,0
instance_20540,CN,app_77,2131905.0,0
instance_20541,CN,app_19,2131810.0,0
instance_20542,CN,app_144,2132627.0,0
instance_20543,CN,app_0,2132637.0,0
instance_20544,CN,app_77,2132644.0,0
instance_20545,CN,app_144,2131601.0,0
instance_20546,CN,app_30,2132727.0,0
instance_20547,CN,app_77,2132733.0,0
instance_20548,CN,app_77,2131646.0,0
instance_20549,CN,app_144,2132790.0,0
instance_20550,CN,app_77,2132790.0,0
instance_20551,CN,app_0,2132806.0,0
instance_20552,CN,app_77,2132628.0,0
instance_20553,CN,app_52,2132907.0,0
instance_20554,CN,app_123,2132957.0,0
instance_20555,CN,app_77,2132957.0,0
instance_20556,CN,app_123,2133021.0,0
instance_20557,CN,app_77,2131646.0,0
instance_20558,CN,app_52,2133046.0,0
instance_20559,CN,app_144,2133077.0,0
instance_20560,CN,app_18,2133079.0,0
instance_20561,CN,app_18,2133493.0,0
instance_20562,CN,app_77,2133106.0,0
instance_20563,CN,app_144,2133167.0,0
instance_20564,CN,app_77,2133434.0,0
instance_20565,CN,app_77,2133047.0,0
instance_20566,CN,app_123,2133047.0,0
instance_20567,CN,app_59,2133353.0,0
instance_20568,CN,app_144,2133433.0,0
instance_20569,CN,app_77,2133434.0,0
instance_20570,CN,app_77,2133467.0,0
instance_20571,CN,app_147,2133467.0,0
instance_20572,CN,app_123,2133467.0,0
instance_20573,CN,app_123,2133562.0,0
instance_20574,CN,app_77,2133562.0,0
instance_20575,CN,app_147,2133562.0,0
instance_20576,CN,app_0,2133688.0,0
instance_20577,CN,app_14,2133706.0,0
instance_20578,CN,app_77,2133709.0,0
instance_20579,CN,app_123,2133709.0,0
instance_20580,CN,app_77,2133709.0,0
instance_20581,CN,app_136,2133775.0,0
instance_20582,CN,app_123,2133709.0,0
instance_20583,CN,app_0,2133949.0,0
instance_20584,CN,app_144,2134068.0,0
instance_20585,CN,app_77,2134068.0,0
instance_20586,CN,app_0,2134257.0,0
instance_20587,CN,app_0,2135996.0,0
instance_20588,CN,app_0,2134258.0,0
instance_20589,CN,app_77,2134369.0,0
instance_20590,CN,app_77,2134763.0,0
instance_20591,HN,app_62,2134762.0,1
instance_20592,HN,app_25,2134764.0,1
instance_20593,HN,app_126,2134762.0,1
instance_20594,HN,app_23,2134766.0,1
instance_20595,CN,app_77,2134789.0,0
instance_20596,CN,app_77,2134829.0,0
instance_20597,CN,app_144,2134829.0,0
instance_20598,CN,app_148,2135868.0,0
instance_20599,HN,app_114,2136304.0,1
instance_20600,HN,app_50,2136457.0,1
instance_20601,HN,app_54,2136457.0,1
instance_20602,HN,app_20,2136845.0,1
instance_20603,CN,app_148,2138655.0,0
instance_20604,CN,app_144,2138657.0,0
instance_20605,CN,app_144,2138661.0,0
instance_20606,CN,app_77,2138658.0,0
instance_20607,HN,app_130,2138808.0,1
instance_20608,CN,app_21,2139002.0,0
instance_20609,CN,app_52,2139003.0,0
instance_20610,CN,app_19,2139004.0,0
instance_20611,CN,app_0,2139132.0,0
instance_20612,CN,app_17,2139005.0,0
instance_20613,CN,app_126,2139005.0,0
instance_20614,CN,app_146,2139005.0,0
instance_20615,CN,app_130,2139007.0,0
instance_20616,CN,app_144,2139007.0,0
instance_20617,CN,app_144,2139006.0,0
instance_20618,CN,app_144,2139006.0,0
instance_20619,CN,app_62,2139259.0,0
instance_20620,CN,app_144,2139826.0,0
instance_20621,CN,app_77,2139826.0,0
instance_20622,CN,app_126,2140084.0,0
instance_20623,CN,app_0,2140276.0,0
instance_20624,CN,app_144,2140277.0,0
instance_20625,HN,app_24,2140298.0,1
instance_20626,HN,app_26,2140300.0,1
instance_20627,HN,app_22,2140300.0,1
instance_20628,HN,app_22,2140300.0,1
instance_20629,HN,app_22,2140300.0,1
instance_20630,CN,app_144,2140457.0,0
instance_20631,CN,app_77,2140457.0,0
instance_20632,CN,app_123,2140745.0,0
instance_20633,CN,app_13,2140896.0,0
instance_20634,CN,app_35,2141081.0,0
instance_20635,CN,app_0,2141237.0,0
instance_20636,CN,app_77,2141238.0,0
instance_20637,CN,app_14,2141357.0,0
instance_20638,CN,app_62,2141497.0,0
instance_20639,CN,app_14,2141357.0,0
instance_20640,CN,app_14,2141357.0,0
instance_20641,CN,app_0,2142586.0,0
instance_20642,CN,app_0,2142586.0,0
instance_20643,CN,app_52,2143692.0,0
instance_20644,CN,app_138,2143835.0,0
instance_20645,CN,app_130,2143695.0,0
instance_20646,CN,app_18,2143692.0,0
instance_20647,CN,app_42,2143783.0,0
instance_20648,CN,app_19,2144353.0,0
instance_20649,HN,app_20,2144465.0,1
instance_20650,CN,app_25,2145744.0,0
instance_20651,CN,app_0,2146374.0,0
instance_20652,CN,app_23,2146495.0,0
instance_20653,CN,app_77,2146586.0,0
instance_20654,CN,app_144,2146586.0,0
instance_20655,CN,app_14,2147508.0,0
instance_20656,CN,app_52,2147508.0,0
instance_20657,CN,app_115,2147509.0,0
instance_20658,CN,app_144,2147509.0,0
instance_20659,CN,app_0,2148263.0,0
instance_20660,CN,app_0,2148263.0,0
instance_20661,CN,app_0,2148263.0,0
instance_20662,CN,app_18,2148287.0,0
instance_20663,CN,app_50,2148811.0,0
instance_20664,CN,app_19,2149019.0,0
instance_20665,CN,app_19,2149019.0,0
instance_20666,CN,app_19,2149019.0,0
instance_20667,CN,app_19,2149019.0,0
instance_20668,CN,app_19,2149019.0,0
instance_20669,CN,app_19,2149019.0,0
instance_20670,CN,app_19,2149019.0,0
instance_20671,CN,app_19,2149019.0,0
instance_20672,CN,app_19,2149019.0,0
instance_20673,CN,app_19,2149019.0,0
instance_20674,CN,app_19,2149019.0,0
instance_20675,CN,app_19,2149019.0,0
instance_20676,CN,app_19,2149019.0,0
instance_20677,CN,app_19,2149019.0,0
instance_20678,CN,app_19,2149019.0,0
instance_20679,CN,app_54,2149338.0,0
instance_20680,CN,app_144,2150441.0,0
instance_20681,CN,app_13,2150441.0,0
instance_20682,CN,app_26,2151341.0,0
instance_20683,HN,app_20,2151544.0,1
instance_20684,CN,app_53,2151668.0,0
instance_20685,CN,app_144,2152278.0,0
instance_20686,CN,app_138,2152278.0,0
instance_20687,CN,app_2,2152279.0,0
instance_20688,CN,app_19,2152278.0,0
instance_20689,CN,app_115,2152278.0,0
instance_20690,CN,app_123,2152280.0,0
instance_20691,CN,app_13,2152280.0,0
instance_20692,CN,app_125,2152396.0,0
instance_20693,CN,app_0,2152279.0,0
instance_20694,CN,app_2,2152479.0,0
instance_20695,CN,app_21,2153409.0,0
instance_20696,CN,app_123,2155089.0,0
instance_20697,CN,app_144,2155089.0,0
instance_20698,CN,app_2,2155090.0,0
instance_20699,CN,app_138,2155090.0,0
instance_20700,CN,app_13,2157010.0,0
instance_20701,CN,app_37,2157059.0,0
instance_20702,CN,app_0,2157058.0,0
instance_20703,CN,app_0,2157196.0,0
instance_20704,CN,app_0,2158378.0,0
instance_20705,CN,app_50,2158379.0,0
instance_20706,HN,app_20,2158744.0,1
instance_20707,CN,app_69,2158829.0,0
instance_20708,CN,app_25,2158831.0,0
instance_20709,CN,app_21,2158842.0,0
instance_20710,CN,app_138,2158846.0,0
instance_20711,CN,app_50,2158846.0,0
instance_20712,CN,app_14,2158846.0,0
instance_20713,CN,app_26,2158850.0,0
instance_20714,CN,app_54,2159168.0,0
instance_20715,CN,app_126,2159230.0,0
instance_20716,CN,app_30,2159296.0,0
instance_20717,CN,app_52,2159297.0,0
instance_20718,CN,app_19,2159297.0,0
instance_20719,CN,app_144,2159429.0,0
instance_20720,CN,app_30,2159493.0,0
instance_20721,CN,app_37,2159494.0,0
instance_20722,CN,app_13,2159493.0,0
instance_20723,HN,app_114,2159554.0,1
instance_20724,CN,app_77,2159560.0,0
instance_20725,CN,app_20,2159755.0,0
instance_20726,CN,app_126,2159756.0,0
instance_20727,CN,app_21,2159866.0,0
instance_20728,CN,app_37,2159869.0,0
instance_20729,CN,app_8,2159885.0,0
instance_20730,CN,app_19,2159906.0,0
instance_20731,CN,app_37,2159909.0,0
instance_20732,CN,app_126,2160012.0,0
instance_20733,CN,app_145,2160079.0,0
instance_20734,CN,app_26,2160719.0,0
instance_20735,CN,app_30,2160719.0,0
instance_20736,CN,app_0,2160718.0,0
instance_20737,CN,app_54,2160889.0,0
instance_20738,CN,app_82,2161519.0,0
instance_20739,CN,app_123,2161519.0,0
instance_20740,CN,app_35,2164109.0,0
instance_20741,CN,app_22,2164377.0,0
instance_20742,CN,app_21,2164376.0,0
instance_20743,CN,app_97,2164378.0,0
instance_20744,CN,app_97,2164378.0,0
instance_20745,CN,app_116,2164378.0,0
instance_20746,CN,app_126,2164378.0,0
instance_20747,CN,app_97,2164378.0,0
instance_20748,CN,app_0,2164377.0,0
instance_20749,CN,app_0,2164615.0,0
instance_20750,CN,app_25,2164766.0,0
instance_20751,CN,app_97,2164918.0,0
instance_20752,CN,app_13,2164919.0,0
instance_20753,HN,app_114,2164997.0,1
instance_20754,HN,app_114,2164997.0,1
instance_20755,HN,app_47,2165056.0,1
instance_20756,HN,app_47,2165057.0,1
instance_20757,CN,app_54,2165187.0,0
instance_20758,CN,app_18,2165277.0,0
instance_20759,CN,app_54,2165403.0,0
instance_20760,CN,app_97,2165518.0,0
instance_20761,HN,app_20,2165865.0,1
instance_20762,CN,app_97,2165997.0,0
instance_20763,CN,app_123,2165997.0,0
instance_20764,CN,app_126,2166299.0,0
instance_20765,CN,app_37,2166359.0,0
instance_20766,CN,app_0,2167465.0,0
instance_20767,CN,app_21,2167465.0,0
instance_20768,CN,app_87,2167677.0,0
instance_20769,CN,app_14,2169996.0,0
instance_20770,CN,app_18,2169996.0,0
instance_20771,CN,app_87,2169996.0,0
instance_20772,CN,app_21,2169996.0,0
instance_20773,CN,app_144,2169997.0,0
instance_20774,CN,app_123,2169997.0,0
instance_20775,CN,app_123,2169998.0,0
instance_20776,CN,app_123,2170002.0,0
instance_20777,CN,app_2,2169998.0,0
instance_20778,CN,app_97,2169998.0,0
instance_20779,CN,app_97,2170484.0,0
instance_20780,CN,app_0,2170566.0,0
instance_20781,CN,app_97,2170566.0,0
instance_20782,CN,app_144,2170748.0,0
instance_20783,CN,app_54,2170809.0,0
instance_20784,CN,app_0,2170838.0,0
instance_20785,CN,app_0,2170838.0,0
instance_20786,CN,app_54,2170840.0,0
instance_20787,CN,app_144,2170839.0,0
instance_20788,CN,app_52,2170896.0,0
instance_20789,HN,app_23,2171265.0,1
instance_20790,HN,app_126,2171265.0,1
instance_20791,HN,app_26,2171265.0,1
instance_20792,HN,app_26,2171266.0,1
instance_20793,CN,app_97,2171349.0,0
instance_20794,CN,app_126,2171440.0,0
instance_20795,CN,app_62,2171493.0,0
instance_20796,CN,app_45,2171499.0,0
instance_20797,CN,app_13,2171618.0,0
instance_20798,CN,app_18,2171713.0,0
instance_20799,CN,app_13,2171800.0,0
instance_20800,CN,app_0,2172008.0,0
instance_20801,CN,app_0,2172008.0,0
instance_20802,CN,app_35,2172011.0,0
instance_20803,CN,app_87,2172188.0,0
instance_20804,CN,app_35,2172310.0,0
instance_20805,CN,app_42,2172578.0,0
instance_20806,CN,app_18,2172788.0,0
instance_20807,CN,app_77,2172788.0,0
instance_20808,HN,app_20,2173199.0,1
instance_20809,CN,app_26,2173208.0,0
instance_20810,CN,app_0,2173207.0,0
instance_20811,CN,app_0,2173207.0,0
instance_20812,CN,app_42,2173544.0,0
instance_20813,CN,app_35,2173632.0,0
instance_20814,CN,app_0,2174215.0,0
instance_20815,CN,app_18,2174240.0,0
instance_20816,CN,app_14,2174240.0,0
instance_20817,CN,app_18,2174240.0,0
instance_20818,CN,app_18,2174240.0,0
instance_20819,CN,app_21,2174240.0,0
instance_20820,CN,app_30,2174240.0,0
instance_20821,CN,app_21,2174240.0,0
instance_20822,CN,app_87,2174241.0,0
instance_20823,CN,app_144,2174242.0,0
instance_20824,CN,app_123,2174242.0,0
instance_20825,CN,app_83,2174242.0,0
instance_20826,CN,app_2,2174242.0,0
instance_20827,CN,app_144,2174242.0,0
instance_20828,CN,app_82,2174242.0,0
instance_20829,CN,app_144,2174242.0,0
instance_20830,CN,app_82,2174242.0,0
instance_20831,CN,app_54,2174241.0,0
instance_20832,CN,app_123,2174242.0,0
instance_20833,CN,app_123,2174242.0,0
instance_20834,CN,app_126,2174242.0,0
instance_20835,CN,app_123,2174242.0,0
instance_20836,CN,app_88,2174241.0,0
instance_20837,CN,app_138,2174241.0,0
instance_20838,CN,app_123,2174242.0,0
instance_20839,CN,app_0,2174368.0,0
instance_20840,CN,app_87,2174990.0,0
instance_20841,CN,app_87,2175200.0,0
instance_20842,CN,app_87,2175260.0,0
instance_20843,CN,app_87,2175260.0,0
instance_20844,CN,app_21,2176190.0,0
instance_20845,HN,app_23,2176786.0,1
instance_20846,HN,app_24,2176786.0,1
instance_20847,HN,app_19,2176787.0,1
instance_20848,HN,app_26,2176787.0,1
instance_20849,CN,app_148,2177251.0,0
instance_20850,CN,app_0,2177251.0,0
instance_20851,CN,app_0,2177251.0,0
instance_20852,CN,app_144,2177253.0,0
instance_20853,CN,app_43,2177374.0,0
instance_20854,HN,app_20,2177795.0,1
instance_20855,HN,app_20,2178197.0,1
instance_20856,CN,app_18,2178892.0,0
instance_20857,CN,app_83,2178891.0,0
instance_20858,CN,app_30,2178892.0,0
instance_20859,CN,app_18,2178892.0,0
instance_20860,CN,app_14,2178892.0,0
instance_20861,CN,app_87,2178892.0,0
instance_20862,CN,app_57,2178892.0,0
instance_20863,CN,app_62,2178892.0,0
instance_20864,CN,app_144,2178894.0,0
instance_20865,CN,app_2,2178894.0,0
instance_20866,CN,app_144,2178894.0,0
instance_20867,CN,app_2,2178894.0,0
instance_20868,CN,app_123,2178894.0,0
instance_20869,CN,app_82,2178894.0,0
instance_20870,CN,app_144,2178894.0,0
instance_20871,HN,app_20,2179675.0,1
instance_20872,HN,app_20,2180015.0,1
instance_20873,CN,app_42,2181592.0,0
instance_20874,CN,app_0,2182465.0,0
instance_20875,CN,app_0,2182465.0,0
instance_20876,CN,app_19,2183048.0,0
instance_20877,CN,app_19,2183048.0,0
instance_20878,CN,app_0,2183336.0,0
instance_20879,CN,app_0,2183336.0,0
instance_20880,CN,app_20,2183959.0,0
instance_20881,CN,app_18,2183959.0,0
instance_20882,CN,app_123,2183965.0,0
instance_20883,CN,app_144,2183961.0,0
instance_20884,CN,app_86,2183962.0,0
instance_20885,CN,app_2,2183962.0,0
instance_20886,CN,app_123,2184692.0,0
instance_20887,CN,app_0,2184915.0,0
instance_20888,CN,app_0,2184915.0,0
instance_20889,CN,app_62,2185048.0,0
instance_20890,CN,app_35,2185517.0,0
instance_20891,CN,app_21,2186085.0,0
instance_20892,CN,app_126,2186120.0,0
instance_20893,CN,app_18,2186688.0,0
instance_20894,CN,app_42,2186783.0,0
instance_20895,CN,app_52,2186896.0,0
instance_20896,CN,app_21,2187019.0,0
instance_20897,CN,app_138,2187319.0,0
instance_20898,CN,app_86,2187320.0,0
instance_20899,HN,app_20,2187356.0,1
instance_20900,CN,app_20,2190614.0,0
instance_20901,CN,app_18,2190614.0,0
instance_20902,CN,app_21,2190614.0,0
instance_20903,CN,app_52,2190614.0,0
instance_20904,CN,app_123,2190618.0,0
instance_20905,CN,app_2,2190618.0,0
instance_20906,CN,app_13,2190831.0,0
instance_20907,HN,app_114,2191055.0,1
instance_20908,CN,app_28,2191305.0,0
instance_20909,CN,app_0,2191582.0,0
instance_20910,CN,app_82,2191613.0,0
instance_20911,HN,app_20,2191722.0,1
instance_20912,CN,app_87,2192564.0,0
instance_20913,CN,app_130,2193026.0,0
instance_20914,CN,app_42,2193137.0,0
instance_20915,HN,app_26,2193309.0,1
instance_20916,HN,app_24,2193310.0,1
instance_20917,CN,app_87,2193824.0,0
instance_20918,CN,app_0,2194152.0,0
instance_20919,HN,app_20,2194856.0,1
instance_20920,CN,app_20,2195713.0,0
instance_20921,CN,app_123,2195715.0,0
instance_20922,CN,app_123,2195716.0,0
instance_20923,CN,app_145,2195716.0,0
instance_20924,CN,app_2,2195716.0,0
instance_20925,CN,app_0,2195712.0,0
instance_20926,CN,app_2,2195716.0,0
instance_20927,CN,app_77,2196284.0,0
instance_20928,CN,app_30,2197153.0,0
instance_20929,CN,app_13,2197218.0,0
instance_20930,CN,app_64,2199387.0,0
instance_20931,HN,app_19,2199459.0,1
instance_20932,HN,app_23,2199459.0,1
instance_20933,CN,app_77,2199936.0,0
instance_20934,CN,app_50,2199941.0,0
instance_20935,HN,app_20,2201480.0,1
instance_20936,HN,app_27,2201569.0,1
instance_20937,HN,app_141,2201569.0,1
instance_20938,HN,app_24,2201569.0,1
instance_20939,CN,app_35,2202056.0,0
instance_20940,CN,app_19,2202249.0,0
instance_20941,CN,app_19,2202249.0,0
instance_20942,CN,app_19,2202249.0,0
instance_20943,CN,app_19,2202249.0,0
instance_20944,CN,app_19,2202249.0,0
instance_20945,CN,app_30,2202519.0,0
instance_20946,CN,app_123,2202526.0,0
instance_20947,CN,app_2,2202526.0,0
instance_20948,CN,app_145,2202526.0,0
instance_20949,CN,app_35,2202566.0,0
instance_20950,CN,app_149,2203006.0,0
instance_20951,CN,app_149,2203138.0,0
instance_20952,CN,app_42,2203480.0,0
instance_20953,CN,app_0,2203628.0,0
instance_20954,CN,app_18,2203932.0,0
instance_20955,CN,app_82,2203994.0,0
instance_20956,CN,app_20,2204079.0,0
instance_20957,CN,app_0,2204726.0,0
instance_20958,CN,app_144,2204988.0,0
instance_20959,CN,app_2,2205046.0,0
instance_20960,CN,app_87,2205219.0,0
instance_20961,HN,app_146,2207048.0,1
instance_20962,CN,app_0,2207252.0,0
instance_20963,CN,app_88,2207122.0,0
instance_20964,CN,app_0,2207252.0,0
instance_20965,CN,app_29,2207443.0,0
instance_20966,CN,app_29,2207443.0,0
instance_20967,CN,app_0,2207480.0,0
instance_20968,HN,app_29,2207488.0,1
instance_20969,CN,app_54,2207663.0,0
instance_20970,HN,app_114,2207734.0,1
instance_20971,CN,app_123,2208233.0,0
instance_20972,CN,app_13,2208270.0,0
instance_20973,CN,app_19,2208292.0,0
instance_20974,CN,app_126,2208313.0,0
instance_20975,CN,app_62,2208313.0,0
instance_20976,HN,app_20,2208398.0,1
instance_20977,HN,app_20,2208841.0,1
instance_20978,CN,app_35,2210151.0,0
instance_20979,CN,app_19,2210213.0,0
instance_20980,CN,app_27,2210213.0,0
instance_20981,CN,app_126,2212086.0,0
instance_20982,HN,app_23,2212585.0,1
instance_20983,CN,app_0,2212728.0,0
instance_20984,CN,app_0,2212864.0,0
instance_20985,CN,app_19,2212864.0,0
instance_20986,CN,app_141,2212866.0,0
instance_20987,CN,app_29,2212866.0,0
instance_20988,CN,app_144,2212866.0,0
instance_20989,CN,app_29,2212866.0,0
instance_20990,CN,app_88,2212866.0,0
instance_20991,CN,app_0,2212864.0,0
instance_20992,CN,app_62,2213830.0,0
instance_20993,HN,app_20,2213977.0,1
instance_20994,CN,app_123,2214917.0,0
instance_20995,CN,app_30,2215263.0,0
instance_20996,CN,app_19,2215565.0,0
instance_20997,CN,app_144,2216047.0,0
instance_20998,HN,app_19,2216083.0,1
instance_20999,CN,app_0,2216165.0,0
instance_21000,CN,app_35,2216204.0,0
instance_21001,CN,app_145,2216348.0,0
instance_21002,HN,app_130,2216508.0,1
instance_21003,CN,app_144,2216616.0,0
instance_21004,HN,app_20,2216642.0,1
instance_21005,CN,app_0,2217122.0,0
instance_21006,CN,app_0,2218840.0,0
instance_21007,CN,app_0,2218840.0,0
instance_21008,CN,app_148,2218841.0,0
instance_21009,CN,app_0,2218841.0,0
instance_21010,CN,app_0,2218843.0,0
instance_21011,CN,app_0,2218844.0,0
instance_21012,CN,app_0,2218846.0,0
instance_21013,CN,app_0,2219143.0,0
instance_21014,CN,app_88,2219154.0,0
instance_21015,CN,app_87,2219154.0,0
instance_21016,CN,app_50,2219156.0,0
instance_21017,CN,app_21,2219157.0,0
instance_21018,CN,app_0,2219157.0,0
instance_21019,CN,app_86,2219161.0,0
instance_21020,CN,app_144,2219297.0,0
instance_21021,CN,app_0,2219385.0,0
instance_21022,CN,app_0,2220083.0,0
instance_21023,CN,app_123,2220086.0,0
instance_21024,CN,app_37,2220476.0,0
instance_21025,CN,app_126,2220773.0,0
instance_21026,HN,app_151,2221070.0,1
instance_21027,HN,app_151,2221070.0,1
instance_21028,HN,app_151,2221070.0,1
instance_21029,HN,app_151,2221070.0,1
instance_21030,HN,app_151,2221070.0,1
instance_21031,HN,app_151,2221070.0,1
instance_21032,HN,app_151,2221070.0,1
instance_21033,HN,app_151,2221070.0,1
instance_21034,HN,app_151,2221070.0,1
instance_21035,HN,app_151,2221070.0,1
instance_21036,HN,app_151,2221070.0,1
instance_21037,HN,app_151,2221070.0,1
instance_21038,HN,app_151,2221070.0,1
instance_21039,HN,app_151,2221070.0,1
instance_21040,HN,app_151,2221070.0,1
instance_21041,HN,app_151,2221070.0,1
instance_21042,HN,app_151,2221070.0,1
instance_21043,HN,app_151,2221070.0,1
instance_21044,HN,app_151,2221070.0,1
instance_21045,HN,app_151,2221070.0,1
instance_21046,HN,app_151,2221070.0,1
instance_21047,HN,app_151,2221070.0,1
instance_21048,HN,app_151,2221070.0,1
instance_21049,HN,app_151,2221070.0,1
instance_21050,HN,app_151,2221070.0,1
instance_21051,HN,app_151,2221070.0,1
instance_21052,HN,app_151,2221070.0,1
instance_21053,HN,app_151,2221070.0,1
instance_21054,HN,app_151,2221070.0,1
instance_21055,HN,app_151,2221070.0,1
instance_21056,HN,app_151,2221070.0,1
instance_21057,HN,app_151,2221070.0,1
instance_21058,HN,app_151,2221070.0,1
instance_21059,HN,app_151,2221070.0,1
instance_21060,HN,app_151,2221070.0,1
instance_21061,HN,app_151,2221070.0,1
instance_21062,HN,app_151,2221070.0,1
instance_21063,HN,app_151,2221071.0,1
instance_21064,HN,app_151,2221070.0,1
instance_21065,HN,app_151,2221070.0,1
instance_21066,HN,app_151,2221070.0,1
instance_21067,HN,app_151,2221070.0,1
instance_21068,HN,app_151,2221070.0,1
instance_21069,HN,app_151,2221070.0,1
instance_21070,HN,app_151,2221070.0,1
instance_21071,HN,app_151,2221070.0,1
instance_21072,HN,app_151,2221070.0,1
instance_21073,HN,app_151,2221070.0,1
instance_21074,HN,app_151,2221070.0,1
instance_21075,HN,app_151,2221070.0,1
instance_21076,HN,app_151,2221070.0,1
instance_21077,HN,app_151,2221070.0,1
instance_21078,HN,app_151,2221070.0,1
instance_21079,HN,app_151,2221070.0,1
instance_21080,HN,app_151,2221070.0,1
instance_21081,HN,app_151,2221070.0,1
instance_21082,HN,app_151,2221070.0,1
instance_21083,HN,app_151,2221070.0,1
instance_21084,HN,app_151,2221070.0,1
instance_21085,HN,app_151,2221070.0,1
instance_21086,HN,app_151,2221070.0,1
instance_21087,HN,app_151,2221070.0,1
instance_21088,CN,app_151,2221332.0,0
instance_21089,CN,app_151,2222754.0,0
instance_21090,CN,app_151,2222999.0,0
instance_21091,CN,app_151,2222867.0,0
instance_21092,CN,app_151,2221615.0,0
instance_21093,CN,app_151,2222447.0,0
instance_21094,CN,app_151,2221759.0,0
instance_21095,CN,app_151,2221612.0,0
instance_21096,CN,app_151,2221760.0,0
instance_21097,CN,app_151,2221072.0,0
instance_21098,CN,app_151,2221615.0,0
instance_21099,CN,app_151,2222841.0,0
instance_21100,CN,app_151,2221071.0,0
instance_21101,CN,app_151,2222034.0,0
instance_21102,CN,app_151,2221071.0,0
instance_21103,CN,app_151,2221892.0,0
instance_21104,CN,app_151,2221200.0,0
instance_21105,CN,app_151,2222998.0,0
instance_21106,CN,app_151,2222588.0,0
instance_21107,CN,app_151,2221072.0,0
instance_21108,CN,app_151,2222152.0,0
instance_21109,CN,app_151,2222047.0,0
instance_21110,CN,app_151,2222460.0,0
instance_21111,CN,app_151,2222152.0,0
instance_21112,CN,app_151,2221197.0,0
instance_21113,CN,app_151,2222445.0,0
instance_21114,CN,app_151,2222856.0,0
instance_21115,CN,app_151,2222046.0,0
instance_21116,CN,app_151,2222047.0,0
instance_21117,CN,app_151,2221908.0,0
instance_21118,CN,app_151,2222894.0,0
instance_21119,CN,app_151,2222287.0,0
instance_21120,CN,app_151,2221334.0,0
instance_21121,CN,app_151,2222998.0,0
instance_21122,CN,app_151,2221466.0,0
instance_21123,CN,app_151,2222588.0,0
instance_21124,CN,app_151,2221071.0,0
instance_21125,CN,app_151,2221614.0,0
instance_21126,CN,app_151,2222315.0,0
instance_21127,CN,app_151,2222183.0,0
instance_21128,CN,app_151,2221904.0,0
instance_21129,CN,app_151,2222299.0,0
instance_21130,CN,app_151,2221892.0,0
instance_21131,HN,app_151,2221071.0,1
instance_21132,HN,app_151,2221071.0,1
instance_21133,HN,app_151,2221071.0,1
instance_21134,HN,app_151,2221071.0,1
instance_21135,HN,app_151,2221071.0,1
instance_21136,HN,app_151,2221071.0,1
instance_21137,HN,app_151,2221071.0,1
instance_21138,HN,app_151,2221071.0,1
